timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1601652582001,1739,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-7,,true,,44425,2466,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652583694,14,connect_to_server,200,,UC_02_sendComment 1-7,text,true,,22653,355,10,11,http://localhost:8080/,,14,utf-8,1,0,home-pc,0,0
1601652583709,9,click_clients,200,,UC_02_sendComment 1-7,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652583719,9,click_guestbook_1,200,,UC_02_sendComment 1-7,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652583728,4,click_guestbook_2,200,,UC_02_sendComment 1-7,text,true,,5560,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652583733,4,create_COMMENT_1,200,,UC_02_sendComment 1-7,text,true,,274,654,10,11,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652583737,3,create_COMMENT_2,200,,UC_02_sendComment 1-7,text,true,,5691,318,10,11,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652583734,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652582870,872,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-10,,true,,44425,2318,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652583694,15,connect_to_server,200,,UC_02_sendComment 1-10,text,true,,22653,355,10,11,http://localhost:8080/,,15,utf-8,1,0,home-pc,0,0
1601652583710,10,click_clients,200,,UC_02_sendComment 1-10,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,10,utf-8,1,0,home-pc,0,0
1601652583720,10,click_guestbook_1,200,,UC_02_sendComment 1-10,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,10,utf-8,1,0,home-pc,0,0
1601652583730,4,click_guestbook_2,200,,UC_02_sendComment 1-10,text,true,,5560,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652583734,4,create_COMMENT_1,200,,UC_02_sendComment 1-10,text,true,,274,506,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652583738,4,create_COMMENT_2,200,,UC_02_sendComment 1-10,text,true,,5691,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652579688,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,4329,0
1601652584017,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652584027,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652584039,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652579688,4359,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-5,,true,,44627,2418,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652584006,11,connect_to_server,200,,UC_02_sendComment 1-5,text,true,,22653,355,10,11,http://localhost:8080/,,10,utf-8,1,0,home-pc,0,0
1601652584018,8,click_clients,200,,UC_02_sendComment 1-5,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652584027,8,click_guestbook_1,200,,UC_02_sendComment 1-5,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652584035,4,click_guestbook_2,200,,UC_02_sendComment 1-5,text,true,,5691,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584040,3,create_COMMENT_1,200,,UC_02_sendComment 1-5,text,true,,274,606,10,11,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652584044,3,create_COMMENT_2,200,,UC_02_sendComment 1-5,text,true,,5762,318,10,11,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652582379,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1800,0
1601652584179,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652584189,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652584201,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652582379,1831,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-4,,true,,44772,2429,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652584169,10,connect_to_server,200,,UC_02_sendComment 1-4,text,true,,22653,355,10,11,http://localhost:8080/,,9,utf-8,1,0,home-pc,0,0
1601652584180,8,click_clients,200,,UC_02_sendComment 1-4,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652584189,7,click_guestbook_1,200,,UC_02_sendComment 1-4,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,7,utf-8,1,0,home-pc,0,0
1601652584197,4,click_guestbook_2,200,,UC_02_sendComment 1-4,text,true,,5762,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584201,5,create_COMMENT_1,200,,UC_02_sendComment 1-4,text,true,,274,617,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652584206,4,create_COMMENT_2,200,,UC_02_sendComment 1-4,text,true,,5836,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652583398,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1019,0
1601652583395,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1023,0
1601652584417,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652584418,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,13,0
1601652584431,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,60,0
1601652584429,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,64,0
1601652584491,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652583394,1107,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,45017,2557,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652584396,21,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,10,11,http://localhost:8080/,,21,utf-8,1,0,home-pc,0,0
1601652584418,12,click_clients,200,,UC_02_sendComment 1-8,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,12,utf-8,1,0,home-pc,0,0
1601652584431,11,click_guestbook_1,200,,UC_02_sendComment 1-8,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,11,utf-8,1,0,home-pc,0,0
1601652584442,49,click_guestbook_2,200,,UC_02_sendComment 1-8,text,true,,5836,344,10,11,http://localhost:8080/service/guestbook,,49,UTF-8,1,0,home-pc,0,0
1601652584492,4,create_COMMENT_1,200,,UC_02_sendComment 1-8,text,true,,274,745,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584497,4,create_COMMENT_2,200,,UC_02_sendComment 1-8,text,true,,6007,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584493,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652583398,1103,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-9,,true,,45017,2368,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652584396,21,connect_to_server,200,,UC_02_sendComment 1-9,text,true,,22653,355,10,11,http://localhost:8080/,,20,utf-8,1,0,home-pc,0,0
1601652584417,12,click_clients,200,,UC_02_sendComment 1-9,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,12,utf-8,1,0,home-pc,0,0
1601652584430,10,click_guestbook_1,200,,UC_02_sendComment 1-9,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,10,utf-8,1,0,home-pc,0,0
1601652584441,52,click_guestbook_2,200,,UC_02_sendComment 1-9,text,true,,5836,344,10,11,http://localhost:8080/service/guestbook,,52,UTF-8,1,0,home-pc,0,0
1601652584493,4,create_COMMENT_1,200,,UC_02_sendComment 1-9,text,true,,274,556,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584497,4,create_COMMENT_2,200,,UC_02_sendComment 1-9,text,true,,6007,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584502,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652584512,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652584520,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,13,0
1601652584533,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652584502,40,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,45260,2425,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652584502,9,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,10,11,http://localhost:8080/,,9,utf-8,1,0,home-pc,0,0
1601652584512,7,click_clients,200,,UC_02_sendComment 1-8,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,7,utf-8,1,0,home-pc,0,0
1601652584520,8,click_guestbook_1,200,,UC_02_sendComment 1-8,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652584528,5,click_guestbook_2,200,,UC_02_sendComment 1-8,text,true,,6007,344,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652584533,4,create_COMMENT_1,200,,UC_02_sendComment 1-8,text,true,,274,613,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584538,4,create_COMMENT_2,200,,UC_02_sendComment 1-8,text,true,,6079,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652583742,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1140,0
1601652583742,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1140,0
1601652584882,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652584882,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652584893,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,16,0
1601652584894,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652584909,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652584909,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652583742,1176,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-10,,true,,45470,2494,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652583742,1176,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-7,,true,,45470,2323,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652584867,14,connect_to_server,200,,UC_02_sendComment 1-10,text,true,,22653,355,10,11,http://localhost:8080/,,14,utf-8,1,0,home-pc,0,0
1601652584867,15,connect_to_server,200,,UC_02_sendComment 1-7,text,true,,22653,355,10,11,http://localhost:8080/,,15,utf-8,1,0,home-pc,0,0
1601652584882,10,click_clients,200,,UC_02_sendComment 1-10,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,10,utf-8,1,0,home-pc,0,0
1601652584883,10,click_clients,200,,UC_02_sendComment 1-7,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,10,utf-8,1,0,home-pc,0,0
1601652584893,11,click_guestbook_1,200,,UC_02_sendComment 1-10,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,11,utf-8,1,0,home-pc,0,0
1601652584894,11,click_guestbook_1,200,,UC_02_sendComment 1-7,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,11,utf-8,1,0,home-pc,0,0
1601652584904,5,click_guestbook_2,200,,UC_02_sendComment 1-10,text,true,,6079,344,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652584905,4,click_guestbook_2,200,,UC_02_sendComment 1-7,text,true,,6079,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584909,5,create_COMMENT_1,200,,UC_02_sendComment 1-10,text,true,,274,682,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652584909,4,create_COMMENT_1,200,,UC_02_sendComment 1-7,text,true,,274,511,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584914,4,create_COMMENT_2,200,,UC_02_sendComment 1-10,text,true,,6217,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584914,4,create_COMMENT_2,200,,UC_02_sendComment 1-7,text,true,,6217,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584919,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652584928,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652584937,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652584950,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652584919,39,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-7,,true,,45706,2499,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652584919,8,connect_to_server,200,,UC_02_sendComment 1-7,text,true,,22653,355,10,11,http://localhost:8080/,,8,utf-8,1,0,home-pc,0,0
1601652584928,8,click_clients,200,,UC_02_sendComment 1-7,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652584937,8,click_guestbook_1,200,,UC_02_sendComment 1-7,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652584945,4,click_guestbook_2,200,,UC_02_sendComment 1-7,text,true,,6217,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584950,4,create_COMMENT_1,200,,UC_02_sendComment 1-7,text,true,,274,687,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584954,4,create_COMMENT_2,200,,UC_02_sendComment 1-7,text,true,,6315,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652584211,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1107,0
1601652582485,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,2835,0
1601652583441,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1881,0
1601652585318,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652585320,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652585322,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652585329,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,52,0
1601652585337,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,46,0
1601652585334,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,51,0
1601652585381,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652584211,1179,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-4,,true,,45964,2438,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652585295,22,connect_to_server,200,,UC_02_sendComment 1-4,text,true,,22653,355,10,11,http://localhost:8080/,,22,utf-8,1,0,home-pc,0,0
1601652585318,11,click_clients,200,,UC_02_sendComment 1-4,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,11,utf-8,1,0,home-pc,0,0
1601652585330,11,click_guestbook_1,200,,UC_02_sendComment 1-4,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,11,utf-8,1,0,home-pc,0,0
1601652585341,40,click_guestbook_2,200,,UC_02_sendComment 1-4,text,true,,6315,344,10,11,http://localhost:8080/service/guestbook,,40,UTF-8,1,0,home-pc,0,0
1601652585381,5,create_COMMENT_1,200,,UC_02_sendComment 1-4,text,true,,274,626,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652585386,4,create_COMMENT_2,200,,UC_02_sendComment 1-4,text,true,,6475,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585383,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652583441,1952,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,46052,2456,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652585296,25,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,10,11,http://localhost:8080/,,25,utf-8,1,0,home-pc,0,0
1601652585322,15,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,15,utf-8,1,0,home-pc,0,0
1601652585337,10,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,10,utf-8,1,0,home-pc,0,0
1601652585348,35,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,6315,344,10,11,http://localhost:8080/service/guestbook,,35,UTF-8,1,0,home-pc,0,0
1601652585383,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,644,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652585388,5,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,6563,318,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652585385,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652582485,2910,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-3,,true,,46052,2469,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652585295,25,connect_to_server,200,,UC_02_sendComment 1-3,text,true,,22653,355,10,11,http://localhost:8080/,,24,utf-8,1,0,home-pc,0,0
1601652585321,13,click_clients,200,,UC_02_sendComment 1-3,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,13,utf-8,1,0,home-pc,0,0
1601652585335,11,click_guestbook_1,200,,UC_02_sendComment 1-3,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,11,utf-8,1,0,home-pc,0,0
1601652585346,39,click_guestbook_2,200,,UC_02_sendComment 1-3,text,true,,6315,344,10,11,http://localhost:8080/service/guestbook,,39,UTF-8,1,0,home-pc,0,0
1601652585386,4,create_COMMENT_1,200,,UC_02_sendComment 1-3,text,true,,274,657,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585391,4,create_COMMENT_2,200,,UC_02_sendComment 1-3,text,true,,6563,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585391,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652585401,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652585410,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652585422,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652585391,40,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-4,,true,,46373,2428,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652585391,10,connect_to_server,200,,UC_02_sendComment 1-4,text,true,,22653,355,10,11,http://localhost:8080/,,9,utf-8,1,0,home-pc,0,0
1601652585401,8,click_clients,200,,UC_02_sendComment 1-4,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652585410,7,click_guestbook_1,200,,UC_02_sendComment 1-4,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,7,utf-8,1,0,home-pc,0,0
1601652585417,5,click_guestbook_2,200,,UC_02_sendComment 1-4,text,true,,6563,344,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652585422,5,create_COMMENT_1,200,,UC_02_sendComment 1-4,text,true,,274,616,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652585427,4,create_COMMENT_2,200,,UC_02_sendComment 1-4,text,true,,6636,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652582919,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,2890,0
1601652584543,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1270,0
1601652584048,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1766,0
1601652585814,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652585811,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,16,0
1601652585813,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652585828,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,16,0
1601652585825,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,21,0
1601652585827,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,20,0
1601652585845,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652584543,1316,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,46692,2418,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652585795,17,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,10,11,http://localhost:8080/,,17,utf-8,1,0,home-pc,0,0
1601652585846,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652585813,15,click_clients,200,,UC_02_sendComment 1-8,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,15,utf-8,1,0,home-pc,0,0
1601652585829,10,click_guestbook_1,200,,UC_02_sendComment 1-8,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,10,utf-8,1,0,home-pc,0,0
1601652585839,5,click_guestbook_2,200,,UC_02_sendComment 1-8,text,true,,6636,344,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652585845,4,create_COMMENT_1,200,,UC_02_sendComment 1-8,text,true,,274,606,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585849,10,create_COMMENT_2,200,,UC_02_sendComment 1-8,text,true,,6882,318,10,11,http://localhost:8080/service/guestbook,,10,UTF-8,1,0,home-pc,0,0
